,carat,cut,color,clarity,depth,table,x,y,z,group,price_predicted
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1.0,990.0706901180764
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,0.0,14926.67714765746
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,1.0,510.45383218252664
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1.0,1551.5012561486253
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,1.0,5015.683780381302
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,1.0,2737.0370803046035
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,0.0,13231.480502578554
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1.0,1057.2642306236744
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,0.0,4199.437116740687
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,0.0,4064.5720038204513
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,0.0,10482.60249925082
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,1.0,697.4876496347033
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,1.0,2707.1207010241797
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,1.0,5837.746718309924
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,1.0,712.8808735107511
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,1.0,496.7739637457295
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,1.0,478.1146264975276
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,1.0,664.5611092713156
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1.0,1397.8327651802579
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,1.0,526.8605976022727
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,1.0,3372.39363337887
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,1.0,609.826419795102
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,1.0,653.0343782602708
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,1.0,2351.7197123055194
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,0.0,11478.532617166737
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,1.0,2180.561897622447
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,1.0,4470.956442944335
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1.0,2190.0647314034786
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,1.0,5556.3330853105645
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,1.0,4004.8346365882207
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,1.0,3197.7092141493436
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,1.0,870.0838309081701
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,0.0,9575.458694998095
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,1.0,3647.643241745957
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,1.0,2937.9870540417164
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,0.0,8740.679822662736
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,1.0,646.5483696116556
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,1.0,3743.6531044136364
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,0.0,6469.392046843822
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,0.0,4509.057977898777
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,1.0,590.7229232803052
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1.0,1060.9985137209767
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,1.0,798.0690819326924
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,0.0,4720.094089317657
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,0.0,5259.175228574689
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,0.0,5340.800154378833
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,0.0,4392.625744703452
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,1.0,540.1455482301138
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,1.0,752.4863858041934
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,1.0,3622.4571355098883
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,0.0,4142.74224987837
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,1.0,8827.220521543743
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,1.0,2320.4489238966776
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,1.0,9204.74519308611
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,0.0,3880.785618909381
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,0.0,4411.744744717102
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,1.0,588.2350274766504
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,1.0,2119.0416846357284
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,1.0,6140.134287134777
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,1.0,751.9981692335789
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,0.0,4236.9398266042035
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1.0,1502.7057740613748
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,1.0,627.2790837853476
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,1.0,666.4142100278788
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1.0,1672.9285918201826
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1.0,1522.16450020744
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,0.0,11537.422916153793
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,1.0,779.9282807447237
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,1.0,592.7390265713804
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,1.0,635.8257439134145
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,1.0,1527.5392888196307
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,0.0,14958.592467736793
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1.0,1505.0877337487861
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,1.0,3826.8057909129875
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,1.0,640.2938657743437
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,1.0,725.8719327264007
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,0.0,11600.602961815164
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,1.0,642.038566191973
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,0.0,6073.247508343578
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,0.0,10407.620205838783
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,0.0,4841.269548788282
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1.0,1687.611080133314
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,1.0,845.337304446932
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,0.0,14165.3510587773
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,1.0,4004.8346365882207
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1.0,4801.557165281074
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,1.0,5936.61035628981
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,1.0,496.06519751662296
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,0.0,14166.216654058555
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1.0,1792.689434566777
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,1.0,590.0191195635431
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1.0,1211.385557166106
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,1.0,2685.5539225152324
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1.0,1742.0438434646421
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,0.0,5143.9809191532495
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,1.0,3551.8598266836207
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,1.0,6335.750024089944
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,1.0,570.3672937411748
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,0.0,13379.359618605804
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,0.0,5467.751708121455
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,1.0,798.5647752077774
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1.0,2087.433592296075
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,0.0,5125.112405762296
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,1.0,6697.925624712361
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,1.0,2733.437692418567
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,1.0,906.7825446383139
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,0.0,5878.79908865726
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,1.0,930.0914582955115
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,0.0,4217.226697130601
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,1.0,2870.7662690473303
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,1.0,7344.766968118446
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1.0,1352.2918751178684
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,0.0,11430.21824794891
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,1.0,534.1248090493327
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,1.0,727.9466187468659
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,1.0,569.1619098517833
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,1.0,584.5203124362241
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,1.0,642.9747051383328
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,1.0,3343.7511016569274
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,1.0,576.9467844276076
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,1.0,3936.020672256766
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,0.0,4630.010710120396
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,1.0,2341.061093424928
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,1.0,1130.578347852813
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,0.0,5832.930200838312
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,0.0,3291.5118178361763
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,1.0,634.7742876697539
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,1.0,2821.059511332186
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,0.0,14147.419294540907
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,1.0,969.1755800115935
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,1.0,5334.712350697597
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,0.0,13907.51573482575
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,0.0,6036.848251713745
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,1.0,946.0681571433338
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1.0,4359.7940335813855
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,1.0,7160.823284125676
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,1.0,704.0064747780284
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1.0,1437.114173914798
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,1.0,504.24961698799797
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,1.0,708.4786070889456
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,1.0,670.5786934752299
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,0.0,16345.153806243736
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,1.0,2689.395474270258
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,1.0,496.55827657955587
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,1.0,1225.3019285050755
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,1.0,5035.703167875074
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,0.0,13740.954312503362
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,1.0,3596.014825855544
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1.0,1209.9929998362868
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,1.0,642.038566191973
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,0.0,5856.170786704515
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,1.0,1063.1002649992474
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,1.0,2166.0643437714098
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1.0,1569.991414212238
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,1.0,1529.0296338031358
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,1.0,1875.7683072882116
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,1.0,642.038566191973
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,1.0,783.7614998512433
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,1.0,4006.4091522698236
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,1.0,1331.198431396094
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,1.0,794.7073417783979
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,1.0,3842.9457060774184
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,0.0,13008.382003910692
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,1.0,542.8369602040199
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,0.0,13653.180196162857
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,0.0,4797.466206085168
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,1.0,2289.9318534585163
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,0.0,10054.735852440846
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,0.0,6765.301721985415
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,1.0,4048.3410023160513
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,1.0,554.6993412352099
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,0.0,9028.774901373667
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,1.0,1072.1061302340393
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,1.0,1987.2136496751298
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,0.0,4060.28472979387
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,0.0,5180.881260672275
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1.0,2026.4901465404498
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,0.0,7482.106140652801
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,1.0,2512.874258758798
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,0.0,16460.34574855057
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,1.0,687.1864371356645
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,1.0,1647.9043021385507
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,1.0,3543.522999576671
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,1.0,1618.1118971683773
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1.0,1336.5746773362919
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,0.0,17251.406538647516
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,1.0,4024.721387645324
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,0.0,7288.084981577673
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,0.0,10399.700356297346
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,1.0,2247.2270393551744
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,0.0,14526.071161403026
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,1.0,571.6275221111069
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,0.0,3426.6278461504385
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,0.0,14409.888226032137
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,1.0,2393.991550783449
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,1.0,2493.76334459806
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,0.0,15990.32623429313
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,1.0,558.5135074066716
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,1.0,2789.0556972269405
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,1.0,627.249072805041
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,1.0,1374.3552355340482
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,0.0,10356.8096624251
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,1.0,505.12683257663167
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,1.0,738.3785818310096
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,1.0,727.9466187468659
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,0.0,5505.776159327987
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,0.0,10132.820233738827
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,1.0,663.2120603862365
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1.0,1726.429789156888
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,1.0,6417.441026042984
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,1.0,1942.500034479147
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,1.0,516.6700909817837
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,0.0,4972.206528274863
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,1.0,2804.9800969385637
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,1.0,2035.9420031191007
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,1.0,2251.934319011447
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,1.0,3661.4050566160363
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,1.0,5729.1827015288145
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,1.0,1437.114173914798
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,1.0,524.8347470898775
4651,0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,1.0,1434.0757728968852
4652,0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,1.0,2275.012715142496
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,1.0,1257.5122701852742
4654,1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,0.0,5669.995317203332
4655,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,1.0,721.9186565871951
4656,0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,1.0,1387.4522939828955
4657,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,0.0,12736.83952198565
4658,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1.0,930.0852160920159
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,0.0,8009.269731551708
4660,1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,0.0,4468.480133962642
4661,0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,1.0,1394.9279409926787
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1.0,1729.496367494927
4663,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,0.0,13978.449936392964
4664,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1.0,1405.952697707947
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,1.0,1064.701462278996
4666,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,0.0,5538.858760880676
4667,1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,0.0,10901.448038822376
4668,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,1.0,3466.7751576482656
4669,0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,1.0,704.0064747780284
4670,1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,0.0,10251.098855712296
4671,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,1.0,1029.7177865327635
4672,0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,1.0,4374.11876531526
4673,0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,,1169.2123847192636
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1.0,1885.8015185903807
4675,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,1.0,1148.8633706312894
4676,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,1.0,4935.531457179331
4677,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,1.0,2197.7093596390405
4678,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,0.0,12289.16270078155
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,0.0,3683.080236886474
4680,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,1.0,1424.201943798457
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,0.0,3596.333565239715
4682,0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,1.0,1085.6385531788583
4683,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,1.0,891.5099959129321
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,1.0,879.1198463159515
4685,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,1.0,458.9128105686316
4686,1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,1.0,5637.5840084747
4687,0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,1.0,1195.1815192867834
4688,0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,1.0,1648.7782484804654
4689,0.94,Premium,F,SI2,62.3,59.0,6.32,6.23,3.91,0.0,3536.018274597745
4690,0.57,Ideal,I,VS2,61.8,57.0,5.31,5.34,3.29,1.0,1519.4575117068214
4691,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,0.0,8386.402752378202
4692,0.36,Ideal,D,SI1,62.0,56.0,4.55,4.61,2.84,1.0,801.6409316176049
4693,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,1.0,793.0187489485071
4694,1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,0.0,4045.1188875941566
4695,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,1.0,5545.69164019855
4696,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,1.0,749.2309830262028
4697,0.44,Premium,G,SI1,61.9,59.0,4.87,4.82,3.0,1.0,941.6809919561779
4698,0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,1.0,4143.635115806334
4699,0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,1.0,883.2363452150388
4700,0.71,Ideal,H,SI1,62.3,54.0,5.74,5.76,3.58,1.0,2239.649981716389
4701,0.41,Very Good,H,VS2,63.4,58.0,4.77,4.66,2.99,1.0,841.47593208113
4702,0.57,Ideal,G,VS1,62.1,56.0,5.33,5.3,3.3,1.0,1965.6436417580403
4703,1.04,Very Good,D,VS1,62.3,59.0,6.39,6.48,4.01,1.0,7484.412120906877
4704,1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,0.0,13396.583120434887
4705,1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15,0.0,5303.370801156408
4706,0.36,Very Good,F,VS2,61.3,59.0,4.55,4.6,2.79,1.0,785.5904685365643
4707,1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,0.0,13084.940853959302
4708,0.55,Ideal,D,VS1,61.8,55.0,5.29,5.32,3.28,1.0,2384.5903225774928
4709,0.3,Ideal,D,VVS2,59.5,56.0,4.38,4.42,2.62,1.0,882.2521120978417
