,carat,cut,color,clarity,depth,table,x,y,z,group,price_predicted
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,1,792.2228860612714
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1,1266.1059452782351
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,1,794.4428200747552
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1,1517.6414204589423
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,1,577.9542296003597
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,1,6463.112730960166
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,1,1021.4918138506293
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,1,607.8032831690217
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,1,7489.130625117288
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,1,480.97735620725524
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,1,6775.337512272765
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,1,5047.6559484696345
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,0,6718.5615502953315
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,1,3491.201990325266
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,1,514.3623929695461
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,0,8245.436118527552
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,1,838.3710449660314
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,1,3940.1789855158827
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,1,2264.316373162157
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,1,3791.9772669922004
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,1,5609.224771571624
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1,1078.1155170654674
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,0,16086.811919009657
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,1,722.3724141451968
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,0,4988.6262421326455
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,1,7694.75349801048
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,1,516.789915966933
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,1,495.0619044454723
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,1,5351.528086016994
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1,1006.573594861269
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,0,15997.526180972261
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,1,516.0233513359561
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1,1703.4487624419273
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,1,4810.7321516367065
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,1,2794.2271777957035
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,0,14565.36754659483
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1,1021.3004628918824
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,1,4000.380049883942
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,1,4090.976120203885
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,0,10737.511577995887
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,1,730.4301189071005
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,1,2551.432250054506
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,0,5882.672915678157
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,1,715.3089702658614
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,1,544.1223408766081
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,1,486.18443419991974
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,1,674.5403129017836
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1,1355.6656565750868
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,1,498.91036732868145
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,1,3430.5355077091203
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,1,599.3653867460241
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,1,639.2448771529575
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,1,2351.852430018395
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,0,11815.444435356954
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,1,2212.9213191966273
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,1,4306.302604461531
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1,2066.1879912816003
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,1,5641.015498127891
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,1,3672.8918130015486
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,1,3242.2589211125423
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,1,898.9721089678251
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,0,9285.304324305329
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,1,4016.1154388203868
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,1,2955.1572987697677
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,1,7906.0219882621195
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,1,657.4627323492572
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,1,3859.0494050888456
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,0,6639.241557659319
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,1,4286.718756502043
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,1,589.3217451251584
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1,1045.9733224654572
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,1,750.3533531135469
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,1,4449.492638298339
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,1,5227.470297141976
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,0,5333.153563156505
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,1,4391.608138576438
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,1,548.8609430133249
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,1,784.1213747116337
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,1,3807.0438062892163
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,1,4217.528740884262
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,0,9364.611289654491
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,1,2188.3104373042665
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,1,9912.939109375988
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,1,3808.0098447264513
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,1,4519.1971576487695
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,1,583.852548186737
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,1,2140.199093221213
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,1,6796.217726300613
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,1,719.8323190081964
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,0,4280.873317866592
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1,1496.6071257483227
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,1,582.4443786716291
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,1,657.2278545947104
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1,1609.8992844901309
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1,1408.3855761884554
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,0,12711.916220087225
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,1,776.1962632640503
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,1,601.3590625881737
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,1,686.5931649618891
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,1,1454.4353606714178
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,0,12607.68621583962
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1,1455.0232043086207
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,1,4215.549612555255
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,1,656.3532994428077
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,1,744.7365299389703
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,0,11040.624588916655
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,1,641.9520709467362
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,0,6293.938043234512
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,0,10696.78372664611
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,0,4988.6262421326455
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1,1591.9595818167504
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,1,901.0615027259173
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,0,11955.41183100759
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,1,3672.8918130015486
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1,4894.038502470471
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,1,6045.750244538702
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,1,502.8693497490906
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,0,15080.860707737433
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1,1793.497612081372
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,1,580.8469525433984
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1,1150.2688278586636
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,1,2468.4510715535675
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1,1598.2984525561712
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,1,5128.532147349759
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,1,3279.17576645787
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,1,7012.893338793315
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,1,552.5549534483165
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,0,13268.596134367108
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,1,5459.930863679232
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,1,811.591026015002
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1,1962.1002626375941
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,0,5267.668224889186
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,0,7390.304895668352
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,1,2511.472687047345
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,1,990.0368866053689
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,0,5681.530367431244
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,1,899.8631127549063
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,1,4312.777608018407
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,1,2874.290546502658
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,0,7131.034778620775
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1,1221.3186619040082
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,0,11629.518882765033
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,1,527.4041581804994
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,1,714.8552444011666
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,1,550.6508367094744
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,1,533.0613221797431
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,1,666.4277738012299
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,1,3087.013999156592
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,1,567.4069728466482
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,1,4008.5791242067694
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,1,4655.031151077234
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,1,2336.5068409768537
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,1,1121.29750667321
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,1,5516.040439170954
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,1,3106.2371732571905
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,1,664.8660025725651
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,1,2781.812527289463
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,0,13693.738003850254
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,1,932.7513211316204
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,1,5471.675207672219
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,0,11742.147551349974
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,0,6219.518059253487
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,1,961.6592292351238
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1,4278.958723217146
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,1,7561.97705701309
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,1,683.4768417694615
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1,1475.810652461466
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,1,491.38732317466344
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,1,728.9481436287634
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,1,692.9475399653945
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,0,16668.28432133392
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,1,2890.4636264168944
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,1,521.6782499339247
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,1,1277.1414210899484
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,1,5143.69942955643
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,0,14051.224425216078
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,1,3356.935693265346
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1,1174.7497199424745
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,1,641.9520709467362
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,1,5355.113710507345
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,1,1107.6510060119947
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,1,2169.6624118619607
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1,1690.5586877302853
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,1,1461.9546472004326
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,1,1769.6442812590515
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,1,641.9520709467362
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,1,842.9694630863893
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,1,3925.6838036184504
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,1,1369.9200088859736
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,1,867.1158286153559
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,1,3888.6945774365167
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,0,13432.73199363333
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,1,568.4905191726209
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,0,13591.436375187473
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,1,4711.822417629871
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,1,2228.480147002271
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,0,10519.292833997739
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,1,6516.071546609949
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,1,3760.222454787122
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,1,551.2942889156227
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,0,8891.410167188656
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,1,1038.0119123719585
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,1,1849.1785451722324
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,0,4215.840719506668
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,1,4673.731637730205
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1,1869.6852061511252
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,0,7457.133427674255
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,1,2379.0069390047342
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,0,18405.74706823616
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,1,675.0989698424975
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,1,1744.489666892556
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,1,3566.2882631290627
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,1,1613.295928314253
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1,1357.8707941944083
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,0,16407.29926240591
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,1,3866.3449635367433
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,0,7493.4559100578745
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,0,10704.349813100149
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,1,2326.052479242328
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,0,15445.41836405395
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,1,621.9239538815638
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,1,3374.0055996582796
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,0,13426.856917312703
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,1,2199.708388567207
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,1,2334.4298989096064
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,0,16025.267917886818
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,1,587.2933449656454
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,1,2587.546414784953
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,1,600.9281225881394
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,1,1364.8228257035162
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,0,10537.7022008276
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,1,530.5071159280162
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,1,722.3724141451968
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,1,714.8552444011666
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,1,5605.284411415844
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,0,9825.00652033603
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,1,665.6529319680475
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1,1682.3180465398136
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,0,6492.707042385053
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,1,1979.0805936218283
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,1,516.3318690198548
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,1,4960.234643773721
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,1,2615.3692686546456
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,1,1917.9626359168524
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,1,2291.263493753184
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,1,3290.8082143726015
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,0,5778.055221849057
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,1,1475.810652461466
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,1,529.451688458319
4651,0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,1,1440.4052482177449
4652,0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,1,2254.756177651439
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,1,1212.3191329369602
4654,1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,1,5704.018314371202
4655,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,1,686.5931649618891
4656,0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,1,1409.773920048903
4657,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,0,12604.323988980464
4658,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1,860.1531430102497
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,0,8761.999199287628
4660,1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,1,4499.620029577486
4661,0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,1,1396.568786760406
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1,1614.8833515823362
4663,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,0,14882.198860677869
4664,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,1,1517.6414204589423
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,1,1050.7651868814216
4666,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,0,5635.543486537577
4667,1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,0,10298.512553136152
4668,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,1,3358.083910270803
4669,0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,1,683.4768417694615
4670,1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,0,10498.982716937495
4671,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,1,1118.4194745058896
4672,0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,1,3941.172304933609
4673,0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,1,1365.0932335518887
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1,1775.7508722298487
4675,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,1,1248.5124579719766
4676,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,1,5450.085924286589
4677,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,1,2205.256385521442
4678,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,0,12644.188906615705
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,0,3881.724173407945
4680,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,1,1434.867422393252
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,0,3854.533147773907
4682,0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,1,1076.4951991142048
4683,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,1,857.2026728690804
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,1,940.3564871223098
4685,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,1,474.87071691090483
4686,1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,1,5783.625604929568
4687,0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,1,1180.441669008852
4688,0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,1,1598.0521783993454
4689,0.94,Premium,F,SI2,62.3,59.0,6.32,6.23,3.91,1,3586.2578694119165
4690,0.57,Ideal,I,VS2,61.8,57.0,5.31,5.34,3.29,1,1510.0928011336334
4691,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,1,7601.247949265959
4692,0.36,Ideal,D,SI1,62.0,56.0,4.55,4.61,2.84,1,794.4428200747552
